,company,developer,gender,gender2,project_url,title,type_developer,year,final_gender
2570,The Honeynet Project,Yuanchun Li,,male,https://anant-joshi.github.io/google-summer-of-code-2018-work-product.html,Semi-automated DroidBot: Semi-automated Android UI testing - 2018 - Google Summer of Code Archive,mentor,2018,?
2571,"CLiPS, University of Antwerp",Tom De Smedt,male,male,https://mkg33.blogspot.com/,Sentiment analysis of figurative language in political tweets - 2018 - Google Summer of Code Archive,mentor,2018,male
2572,"CLiPS, University of Antwerp",Walter Daelemans,male,male,https://mkg33.blogspot.com/,Sentiment analysis of figurative language in political tweets - 2018 - Google Summer of Code Archive,mentor,2018,male
2573,Sustainable Computing Research Group (SCoRe),Sumedhe Dissanayake,,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,student,2018,?
2574,Sustainable Computing Research Group (SCoRe),Chamath Keppitiyagama,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2575,Sustainable Computing Research Group (SCoRe),Lasith Niroshan,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2576,Sustainable Computing Research Group (SCoRe),Surangi Edirisinghe,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2577,Sustainable Computing Research Group (SCoRe),Sulochana Kodituwakku,female,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,female
2578,Sustainable Computing Research Group (SCoRe),Nandika Kasun De Zoysa,female,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,female
2579,Sustainable Computing Research Group (SCoRe),Namal Jayasuriya-1,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2580,Sustainable Computing Research Group (SCoRe),Laksith Ekanayake,,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2581,Sustainable Computing Research Group (SCoRe),Akarshani Amarasinghe,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sumedhe_Dissanayake-Senz_Switch.md,SenZ Switch - 2018 - Google Summer of Code Archive,mentor,2018,?
2582,Ruby on Rails,Assain KC,,male,https://gist.github.com/assain/508356287b1c036059e29804ff810757,Server Timing Middleware & GSoC’17 - Refactor Rails’ Cookie Implementation & Improve Signing With Expiry & Purpose - Continuation - 2018 - Google Summer of Code Archive,student,2018,?
2583,Mozilla,Peter Hrvola,male,male,https://blog.servo.org/2018/08/09/gsoc-generic-servo/,Servo: Prototype ways of splitting up the script crate - 2018 - Google Summer of Code Archive,student,2018,male
2584,Mozilla,Josh Bowman-Matthews,male,male,https://blog.servo.org/2018/08/09/gsoc-generic-servo/,Servo: Prototype ways of splitting up the script crate - 2018 - Google Summer of Code Archive,mentor,2018,male
2585,Sugar Labs,Carlos Mauro Cardenas,male,male,https://github.com/vipulgupta2048/SugarPort,Setting up of Activity Server and WikiPort (Activity Migration) - 2018 - Google Summer of Code Archive,mentor,2018,male
2586,LibreHealth,Mua Ndzo Laurent,,male,https://medium.com/@mualaurent/gsoc18-final-report-submission-73cc38198ea7,Setup Improvement for LibreHealth EHR - 2018 - Google Summer of Code Archive,student,2018,?
2587,LibreHealth,Priyanshu Sinha,,male,https://medium.com/@mualaurent/gsoc18-final-report-submission-73cc38198ea7,Setup Improvement for LibreHealth EHR - 2018 - Google Summer of Code Archive,mentor,2018,?
2588,LibreHealth,Tony McCormick,male,male,https://medium.com/@mualaurent/gsoc18-final-report-submission-73cc38198ea7,Setup Improvement for LibreHealth EHR - 2018 - Google Summer of Code Archive,mentor,2018,male
2589,FOSSASIA,Saurabh Srivastava,male,male,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,student,2018,male
2590,FOSSASIA,Damini Satya Kammakomati,female,female,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,mentor,2018,female
2591,FOSSASIA,Pratyush Singh,,male,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,mentor,2018,?
2592,FOSSASIA,Jigyasa Grover,,female,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,mentor,2018,?
2593,FOSSASIA,Mario Behling,male,male,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,mentor,2018,male
2594,FOSSASIA,Sudheesh Singanamalla,,male,https://gist.github.com/simsausaurabh/8115cdf90d4d8a595097b6e805cc5f4c,Show loklak search results as auto-refreshing media wall and add support for Twitter-Api - 2018 - Google Summer of Code Archive,mentor,2018,?
